score_training
review_id,user_id,business_id,stars,useful,funny,cool,text,date,yumminess_score,service_score
F0pGnsaagITS5YvBfx-gsA,WNzdMoS8JZoyo1281j5EPQ,-kY_HDP7IMvGl-kBIZVU4A,5,0,0,0,"My absolute favorite spot. So many yummy teas and the way they serve it makes me
Happy. Location is beyond perfect and the pastry sate like nothing you've ever seen anywhere. I could spend all damn day here in a second. Love this place",2015-05-18 10:04:14,0.95,0.9
uU9JGpUgDXVhVhfzAGanuw,avdstddy9ZsrhKf2_ppKKA,FYw5uf26ry8-MuPKD10z0Q,5,11,1,9,"This place is a Gem!
First of all, I had known this place for their baked goods, specifically their Macaroons.Being one of the few places in town that I know for sure had them. But I had no idea about the cafe, that they had here. 
I didn't want anything too heavy although they  had ordered the Pico De Gallo Eggs Benedict. and I'm glad I did. It came topped with avocado, and Haus-made salsa and hollandaise. The avocado was ripe, and super fresh.The salsa wasn't over overbearing in spice, but still came full in flavor which is what I was hoping for. They hit it right on the nail with the Benedict. I absolutely loved it.
It came with a side of cottage potatoes which were probably the best spuds Ive had to date. To my surprise, from the looks of the potatoes, I didn't think they'd be so delicious. I loved them.The texture...The Flavor...  Cooked with the skin on, the potatoes were crisp and well seasoned on the outside, and cooked so well that they melt in your mouth. Definitely will be one of my go to dishes.
I'll definitely be back
I Saw that they had a pot pie, on their menu. Im for sure gonna try that on my next visit.
Being that the place is a bakery, I for sure had to pick up some dessert on my way out. Grabbed a few Macaroons (Pistachio, Hazelnut, and Oreo Cookie) on the way out.",2018-02-08 14:52:34,1,0.8
wRPBHdm0B-kUxBbJsWQHyg,laCU6vczznHA3c-nOKGIZA,O6RCCmz8-x4NhWJpI8KQug,5,4,0,2,"Pretty good coffee! They managed to make handlebar coffee taste better here than it does at handlebar. Hoping they may take a hint and start using Sightglass or other espresso instead, but they do a pretty good job with what they've been given. Best coffee we had so far visiting sb.",2016-07-27 16:00:13,0.9,0.5
Mp6yMU7rdEoDgKccVqb1RA,6ZxId4cziQsIOQvzd_vayQ,mcr1lAEdvGLMJhuPwI3I2A,5,0,0,0,Yummy. This is the best place to eat for this type of cuisine. Very small place but they seemed to fit us in in a reasonable amount of time. Generous portions ! Broken English but still understood us very well. Shrimp and vegetables is my favorite !!,2017-08-02 2:41:39,0.9,0.7
AcfZQ_svzpdjJXOr0seD6Q,Bl2N1Lxp3DODFmnAdhiCfg,CPFKi2lZJazP6IdtCdDDyg,5,0,1,0,Excellent coffee! Friendly staff! They have tons of room to work or just sit and talk with friends. Matt is amazing! He's friendly and makes a killer latte.,2016-08-05 22:31:03,0.9,1
Gknxb5QJMDBC0nL8ow0lhA,njUq75PTGEJStm2pAU55mw,cBp1fn2LXpSHe4VbTXLYEw,5,0,0,0,"Great service! It was our first time in and the cashier was very welcoming, explained how it works and was efficient. Our food came out quickly and was delicious with generous portions. The vibe was really nice inside, there was plenty of seating, and everything looked really clean. 
If we're ever passing through reno again, we would definitely go back!",2020-01-24 15:22:17,0.95,1
Jj2TZ0FeGUdtup6a6w60sA,VI8WSmGiHoXSmWt9GPiEoA,O6RCCmz8-x4NhWJpI8KQug,5,4,0,1,"Amazing vegan donuts and pastries and great coffee, too. Really good place to do work due to lots of outlets and speedy wifi. The staff are very charming and fun. Definitely recommend!!!",2016-05-19 19:27:56,0.95,0.9
6KbcLsyAfAQhWrj_x4ScjQ,7TaVrRROCJRlYdC5orqmVw,bjhCtlYHrkgA5Ku8l-rB3g,2,0,0,0,Been wanting to try Our Daily Bread since it appeared on a nearby corner. Was disappointed with my first visit. Terrible place to sit on the corner of De la Vina and Alamar. The food was a bit overpriced and it took 25 minutes to get an omlet. There was no service. Cute orange chairs though and a good local brand.,2013-05-15 21:59:14,0.5,0.2
QdLA3pujFr3CVEdPNc2_fQ,tQffKBZlKeNx2WfLgeFJkw,wuzoQhym6ll3fjAiVgIJbw,5,0,0,0,"Great service great coffee and the
Salami sandwich with arugula was awesome
I ordered the iced mocha 
Great place just to relax",2016-07-10 15:51:24,0.9,0.95
MLod-Qrb0fZ4uvnXjHTNHA,AUmp265ZW1MRbcm-OPpxYw,FkRQ735Sh9JOsHBQYXFkEw,5,3,0,1,"This place is the best! 10/10 would recommend to a friend. 
I tell everyone to go here and it's truly a unique coffee experience. If you've ever been the Philz in the bay area, their process is similar. 
The jet fuel, fog lifter and Kenya are some of my favorites blends. They do a great bulletproof coffee and I can't wait to drink more mint mojitos in the summer. 
The owner is so friendly and remembers everyone. She's the best. I love the staff here and it's truly a gem of Reno.",2019-03-31 0:45:31,1,1
8Xq82mgK9UmEG3EJ_eTzZg,V1uip6aQe17D39YWc_-lBA,29YqJwOGEuAWqlHZxMc1OA,4,0,0,0,"Love this local spot with amazing grilled fish and of course the burger! Great patio setting , relaxing and casual. Oh, and there is a full bar!",2018-09-23 17:50:24,0.9,0.7
5_iP2Wmv2JjBT7EhnBPEfw,lZgTKOIHUTXHmo1IzTZd_w,VeFfrEZ4iWaecrQg6Eq4cg,4,1,1,0,"Stop here for great Mexican food! Yummy guacamole, salsa bar, and chips. Nice tacos (hard and soft options), rice, and beans. You get great sized portions! Sitting outside is nice. Great road trip stop!",2016-11-26 23:23:17,0.9,0.8
stWqQQJk6h_PUCzaLuARBQ,-GowNe73gDZs9MfS3ugJDQ,FkRQ735Sh9JOsHBQYXFkEw,5,2,0,1,"New building means a new review!  For those of you who've been looking, Reno Coffee Company has relocated to a much expanded store on the corner of Wells and Vassar.  And while I'm sad to see the very lovely, quaint little store go, it is still always a good thing when a local business can grow.  The new building is a serious upgrade from the original location, which clears the way for such luxuries as tables and chairs and couches that let people sit and enjoy their coffee like an actual café.  But rest assured, the same quirky décor and aesthetics are here, and more importantly, so is the amazing coffee you've come to expect.

Here, every beverage is made to order.  Pick your bean variety, form their selection of about a dozen or so with different origins, roast levels, and flavor profiles, and watch as the staff grind up your individual portion, and use their nifty counter top setup to make an amazing cup of pour-over.  After that, you get to choose how you customize your drink, from the type of creamer, the type of sweetener, and additions of spices, in order to tailor it to just the way you like it.  In addition to the option to build your own cup, they also have a small menu of house specialty drinks you can enjoy, too.  The Morning Mojito is a popular choice, sweetened with agave nectar and mint leaves.  But I would highly recommend the Chocolate Pour, which is a most excellent mocha-esque drink.  There is also a fridge case with teas and kombucha, and should you come later in the afternoon or evening, you can also indulge in the recent additions to the menu of wine and beer, both on tap and in cans.  One thing you will not find on their menu, however, is espresso-drinks.  But honestly, you won't even miss your lattes and cappuccinos, as this place shows you just how good brewed coffee can be.  There is also, as of yet, no food options either, which is fine by me, as it makes this a literal ""coffee shop"" in that it is just a place to enjoy a quality beverage.

As prices go, we all know the old joke about paying a lot for ""JUST"" a cup of coffee.  However, that is actually sort of true here, as there are certainly no cheap drinks.  Expect to pay at least $4 for a cup, with prices going up from there depending on the size you get, or what beverage you choose.  However, before you let the sticker shock turn you off, I would say it is well worth the price for this phenomenal quality, and is comparable prices to most espresso drinks anyway.  Beer starts at around $6 per pint, and wine at about $8 per glass.  And you can take home a whole bag of their coffee, whole beans or ground, starting around $15 and up.

Service here is exceptionally friendly and courteous, and what really elevates them over a lot of other coffeehouses in this town.  As for speed, do not expect them to just pour you out a cup, as it takes a few minutes to properly brew up your individual orders.  I will say one of the very few drawbacks to this place is that this method can, at times, lead to a bit more of a wait if you stop by when a lot of people are in line ordering drinks.  But to me, it is well worth the wait.

The building itself is bright and open, with parking usually pretty easily obtained from various street spaces out front and around the corner, though be cautious if getting in and out of cars if you are parked along Wells itself.

All in all, Reno Coffee Company continues to prove why they are one of the absolute best places in town to get your caffeine fix.  It is certainly one of the more unique places to grab a cup-o-joe, and I will certainly continue to make them a regular stop.",2019-09-06 17:27:25,1,0.95
Oa9kOiaiA-88oj_2qZNFMQ,_asnLaPmd7P2oczfxP7GBQ,IDtLPgUrqorrpqSLdfMhZQ,1,0,0,0,30 minutes for a to go cappuccino?  This is absurd.  One suggestion for a more efficient way to make coffee and get it out to your customers is not to fill up multiple to go orders before bringing them out to the customers.   By the time I was able to enjoy my first sip it was luke warm.  Will not be coming back to this place ever again!,2021-11-27 17:36:53,0.6,0.1
ROIT4c5Abv3mb1Ociq0dvA,UQy2PUb_f_ySlzwPrVISnA,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,"Nice service, nice atmosphere, great coffee, fabulous food. Very young crowd. Kid-friendly. Counter service, great menu including lots of breakfast staples, kids options, and make your own hash. I ordered the hash with sweet potato and peppers, sage sausage, spinach, tomatoes, scrambled eggs and herb aioli. My husband ordered the huevos rancheros. Both were delicious. My picky son ordered the kids grilled cheese and it was a hit. Homemade OJ was excellent. Park in the lot across the street. Great spot in SB.",2016-04-30 17:33:34,0.95,0.9
067uP_rjqxFURP0VDfowHg,_iHjsYG8xwvhEFX8X0OBNg,zMMSWTHxkLWYR359o-IuAg,4,0,0,0,"I had breakfast their the other day and thought it to be a really nice place.  The breakfast was A1 with very good patty sausage, eggs, and home made hashbrowns.  I definitely will return.  Keep up the good work.......",2013-11-24 21:35:17,0.9,0.7
They don't have any indoor seating,so it wouldn't make a great place to study or hang out. You get two choices... it's either the drive-thru or the outdoor walk-up menu.,,,,,,,,0.95,0.7
F8r4pf6azhKr6u2r_lzIPA,D8OmhIH-ns6eJB_YpghpAw,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,"Great breakfast spot off State Street that was close to where we were staying in the Funk Zone. You order at the counter and then grab a seat. Our food took a while to come out but it was worth the wait. We ordered the egg white frittata and the chorizo hash which were both equally great; however, the real show stopper was my iced vanilla latte. We'll definitely come back next time we're in town.",2018-08-21 18:03:49,0.4,0.4
TXgEY45gTbXndhndut6mpA,fiFiAF537bCrQfmGtvwCKg,29YqJwOGEuAWqlHZxMc1OA,2,0,0,0,"Neat place. Fair prices. Nice menu. Noisy. Overcooked meals. Service so-so. Artichoke appetizers loked great but had been steamed for hours.Grilled asparagus was wonderful. NY strip steak obviously par cooked and then finished off when ordered by diner. Orderd medium it arrived pink but very chewy and absolutely no juices flowed when cut into. Disappointing. The shoe string potatoes sounded great but tasted and looked as if they were straight from the box. My wife's mahi-mahi was burnt on the bottom and over done. Her mashed potatoes were the best part of the meal. A dinner companion's salmon looked terrific and she enjoyed it.  Easy to park in public lot kitty-korner from restaurant. If you like uneven, overcooked food this is your cup of tea. In my opinion there are at least seven better restaurants within a five minute stroll from here.",2011-02-28 0:12:46,0.95,0.9
tnhIY1UT_F3lZBsHz3Pt9Q,V2ruaK5q5gd649GEB51JnA,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,"Everything was fantastic. From the friendly staff to the wonderful healthy food. I had the frittata which was very tasty and the wife had the grits hash. 
The music is old school which is fun. I know it seems ridiculous but I have to give a thumbs up for the napkins. They are thick and sturdy unlike other places where you have to use four since they just fall apart. 
They also make a good cup of Joe.
We will definitely be back - I wish we were a little closer so that we could come more often but we will for sure be back.",2015-09-17 18:14:35,0.9,1
x_YBN0-KXT5J5Ryvws1JkQ,XmBm3C-Y7TKHuMoEMO5AtQ,MbzgGsMQpGyVrUJXi_Jw0Q,5,10,2,11,"A delicious way to start the day, with a very friendly and helpful staff.
Our server Julio could not have been nicer. He got us off to good start with his food recommendations, and kept our coffee mugs full and hot.
We usually dive in to the tasty hash dishes, but today seemed like a good morning for their Fish Tacos, and Huevos Rancheros. Highly recommend both. 
Also a great way to start the day, with a public parking lot right across State Street on Gutierrez, and in between the Funk Zone and all that fun shopping on lower State Street.",2021-09-09 17:32:30,0.95,0.9
cbVDFc4aCwNW4DYHg1wujA,MEEXDjt0SJG79I4eR1Lxqw,mcr1lAEdvGLMJhuPwI3I2A,4,0,0,0,"Had the popcorn chicken, it was incredible. (Just make sure to order extra peanut sauce). Great service also.",2017-06-01 2:23:07,0.9,0.9
j71uen96lHzEAKlu9c1oEQ,TT_ewNHnHunRav9OvgeMQw,mcr1lAEdvGLMJhuPwI3I2A,5,0,0,1,"Ive been here for a few times already. And I just love this place. Love their spicy basil chicken, bobas, and all. The service here is so nice. My favorite place to have asian food ;) thank you.",2015-04-06 23:26:34,0.95,0.8
jeEXaqxZN2Z9BEdggp6ZXA,YdpOweVqYzeSgG54EkcJXA,kf8HXRAZxtC7xVR0Tg-rhA,5,10,1,9,"I've been waiting for a long time for a good boba place to open, and this place passes all of the tests!! I ordered a specialty drink, just to see what they were made of - the strawberry shortcake. Milk smoothie with strawberry boba and jelly, topped with graham crumbles. I added some Matcha pudding, since it peaked my interest. I'm glad I ordered 50% sweetness, because the jelly's had a lot of sweetness already. But it was all so tasty!!! Definitely coming back to check out the rest of the extensive options. Oh! And to try their shaved ice!",2020-06-10 2:09:58,0.9,0.8
Lfv4JoOxg0zb1nd8QGPR2A,aIl1pY1gvMX1OZckgsUFNQ,-kY_HDP7IMvGl-kBIZVU4A,5,0,0,0,"Don't be fooled by the occasional low rating on Yelp. This store is amazing. It's a new addition to their other store located on State, and they are getting into the groove of how this store flows (seems to get much more busier!). 
Parking get's congested especially on Farmer's Market days (Sat. and Tues.) but there is a paid lot just across the street that you can easily use if you can't find any in theirs. Staff is friendly and knows their stuff, but they won't look down on you if you aren't a coffee connoisseur! And its clean. Drinks are consistently good, but if you have any trouble don't be afraid to ask for a replacement. Love the French Press!",2013-12-18 15:49:37,0.9,0.9
amy3ZxHdz4gEhlecaPsQqg,A4YsDUocwpqCjtaMS32R6g,3vTG6LQyr3obzfvrK1l1hA,4,6,3,7,"I love when you get to Rave about a place or someone that works there.  This store has friendly, kind, knowledgeable and professional employees. 
Looking for gas, snacks or something to eat? Or maybe just a Slurpee? This convenience store has something for everyone. Slurpee's are usually my reason for stopping here. My family has been getting Slurpee's from this store for many years. 
Being that this store is in Nevada there are several slot machines. Sometimes I can win enough to pay for my Slurpee's.  Conveniently there is a Red Box in front of the store.",2017-05-30 0:09:02,0.7,0.9
WQ_01hqDCXn3HhI0yQ0ZCg,cSGmmGXcFnOFScz-xSQUXA,mcr1lAEdvGLMJhuPwI3I2A,1,0,0,0,"We like the food here and all the other waiters and waitresses are very nice and friendly.
This one star is because of a waitress with ponytail who has really bad attitude. Maybe it's because we don't speak Cantonese, she serves us very impatiently.
We arrived at 11am as soon as they opened. But she served us later than all the other tables of customers who arrived later than us. We told her that we're ready to order, but she still served people who speak Cantonese first, and asked us to just wait. 
When ordering, we asked her if she had any recommendations. She just said ""if you are not ready, order later."" Then she walked away. We were very disappointed at her attitude.
As soon as we finished our food, she immediately walked to us, and asked us to check. We were having lunch with a friend who we hadn't seen for a year, so we wanted to chat for a while. So we said ""maybe give us a few more minutes"" Then she said ""please leave immediately after finishing your lunch, because we still have people waiting outside."" Although all the other tables are still chatting. But we had to check immediately and leave. 
We feel that we are discriminated by her just because we don't speak Cantonese, although we can speak English and mandarin very well. I believe that all people should be served equally no matter which languages that can speak. And in US, a Taiwanese restaurant shouldn't discriminate people who can speak English or mandarin.
And again, all the other people there are friendly. And the foods are good. So I still think that you can try it if you can speak Cantonese or the woman with ponytail is not there.",2018-07-01 19:52:19,0.85,0.2
4x-zT8rANJKF-pCF-bDN-w,DlQw8MKrHfRrATKyq6FjbA,MbzgGsMQpGyVrUJXi_Jw0Q,1,0,0,0,"Wow - who's the girl that's super rude ?? We usually love this place BUT !!! We recently came in for breakfast while visiting SB and asked to not have onions on the special - I understand no substitutions to specials - I only asked if I could get it without onions - maybe they are sprinkled on top - I don't know - instead of the girl at the counter explaining to me whether the onions are cooked in or not she just rudely said ""nope"" when I asked if she could explain, she said "" no changes to specials, chef's rules"" without even asking the chef. Whenever we drive through or stay over in SB, we always come here - here's the things that aren't good:
1. Always cold in the morning (outside is warmer then inside on most days) 
2. Wait staff has gotten rude over the last few months 
3. Takes forever when slightly busy 
4. And then they can't cut out onions on a dish ???
Definitely noticing a decline. Not sure if I'll be coming back to this place again.",2017-05-04 16:56:45,0.6,0.2
Ssk3JgdOLcG32YEcdBrxfw,fayGOj7OLiAWlKa0rc2Fvg,29YqJwOGEuAWqlHZxMc1OA,3,3,0,1,"When we came to the Paradise Cafe on a Thursday evening, the place was packed. We had reservations at 7:45pm. We came a little before hand for the server to tell us that the party before us was finishing up. It turned out to be at least a 20-30 minute wait. The workers were very apologetic though and gave us free appetizers, which was nice. 
The service was generally slow, and the waitress kept forgetting one of our party's margaritas. 
The food was ok. I had the roasted eggplant sandwich, which was tasty but hard to eat. Another person had the shrimp salad- which came out with the saddest, tiniest shrimp. The salad also looked kind of dead- with wilted looking vegetables. And the people who ordered the burgers thought they were good. Is it a worthy $10 burger though, I'm not sure. 
Overall, it was a pleasant evening because that was mostly because of the company and cool breeze that came in from the patio. I am still a little perplexed about how crowded it was, because I do not think I would rush back or wait so long for average food and slow service.",2008-06-13 17:12:28,0.6,0.6
lORHrDx8XRFlT-Qb7F8h_Q,6d2vJb7STk617NMQypexJQ,mcr1lAEdvGLMJhuPwI3I2A,4,0,0,0,"Surprised to find a Taiwanese restaurant in Reno so it's a must try when we're here just for for the rib cook-off.  It's pretty good for Reno, however,  it's not as good as Arcadia/Monterey Park Taiwanese cuisine.  Suggestion:  Add Taiwanese shaved ice to your menu.",2018-09-02 19:11:20,0.7,0.6
Dm_Qdf2v01fnA_7Ru4gtIg,EzCw2zEb8ZaZIalXRJdCzQ,mcr1lAEdvGLMJhuPwI3I2A,5,0,0,0,"Excellent food! Beef pancake is a must try, along with any of the bento boxes, and of course no meal is complete without boba! Love that that they are open late (until midnight) on the weekends.",2017-05-13 18:56:19,0.95,0.8
WZkkIjBOKySFq9Tl93blTg,Fs0HDT0DA3maBBG4hs9qSg,bdfZdB2MTXlT6-RBjSIpQg,4,0,0,1,"The servers & managers are honestly the nicest people ever. Mr. Lee and Miss Kelly are the cutest and friendliest workers ever as well! They just speak really loudly, which gives the impression that they're rude...but that's how a lot of Vietnamese people speak! 
Service: A lot of people complain about the service, but do keep in mind that they are very understaffed. It is extremely difficult to both cook and serve at the same time, especially on busy days. They really do try their best! Pho takes HOURS to prepare and the broth takes a lot of work to maintain-- this goes for most Vietnamese food. Cut them some slack. They even offer free samples! And the other workers are extremely sweet as well.
As for the food: my boyfriend and I love their beef fried rice. It's simple and yummy. Their pho is delicious on cold, SB days when you're too lazy to go out (and of course...they're the best cure for your IV hangovers). I also love love love their coffee milk tea!!! Their banh mi isn't how they're traditionally made in most SoCal places (cold cut meat, veggies, etc) but their beef banh mi is still really really good!",2015-02-17 22:59:41,0.9,1
ifMsiI3Cr0FM4_QYsU2MhA,K47RXWydxGWGQOJfFViPaA,CPFKi2lZJazP6IdtCdDDyg,5,0,0,1,I love me some good coffee with a hip vibe! This place is hands down the best coffee spot in town. They also have excellent breakfast burritos and tasty quiche. My wife loves their hot mocha and I go with the iced mocha. Also has a lively atmosphere with good energy! Reminds me of a Seattle feel. We need more coffeebar locations.,2018-04-05 0:15:50,0.95,0.9
dlnmJJEpdCySi33-HH7V2w,BLwtkTwDZO2USbVohkACyw,-kY_HDP7IMvGl-kBIZVU4A,5,0,0,0,"Great coffee, hip atmosphere, fresh air outside seating, great people watching
I will come back for their Matcha Green Tea!",2015-05-06 18:31:57,0.85,0.8
3zuoNMbUnRvbZSsLOWphlw,OJiagySDCzsMxEPcwPooKg,CPFKi2lZJazP6IdtCdDDyg,5,0,0,0,"I was staying in Reno and went for a morning run - wanting to check out Coffeebar Reno...it did not disappoint!  Great friendly service, open at 6am, and yummy peanut butter energy balls!  Highly recommend!",2017-05-28 23:50:40,0.85,0.9
XTpBTw2Vb5jgqR5O4r6v3w,mb8bOFGGK3243mcvYhJQ6w,-kY_HDP7IMvGl-kBIZVU4A,3,0,0,0,"Much as I love this place, returning here after a couple of years in Melbourne Australia, I now find the coffee rather weak and tasteless. Still far far better than Starbucks and most of the terrible American coffee though.  Very nice friendly staff. BTW Wireless is pretty slow.",2019-07-01 18:54:09,0.6,0.8
vYXqyjqXqgoUPH6Xj6V-Rw,m3scq32Q1sfwzFKOoKF_Fg,Wndkw2PinAwTgjeUJOTdCg,4,1,0,0,"Great coffee, I had the orange blossom iced coffee. Delicious! The people, could be a little friendlier.",2015-08-14 2:26:18,0.9,0.5
lGGOQfsOUSx714SPvXLHFA,S9Tm1O3ewW2mopSLbIkeKg,VeFfrEZ4iWaecrQg6Eq4cg,5,0,0,0,"Good food, they didn't rush us when we were eating last closing. The fish tacos were BOMB!",2017-07-19 3:51:29,0.95,0.9
wQWqnEKPxbPLp-4O8N3QgQ,1QJMBZj98-6z9nS6pejWjg,UFpCraqzFBAhtZqmxmiWsA,5,0,0,0,"Each week my work team does a 'Feed Your Feelings Friday', and this week we spent it at the Cat Therapy Cafe. It was the best group session we've ever had: so peaceful and fun, loving and nourishing for the spirit. The cats are amazing and wonderful, and the staff takes great care of them. It was reflective, calming, and thoroughly enjoyable. We will be back!",2019-06-14 21:49:53,0.8,0.95
oYVHyawoM7X5gfXeqWUa9Q,EAB2ACdyfOl8EPK0fBE-HA,mcr1lAEdvGLMJhuPwI3I2A,3,0,0,0,"Avocado with boba is my favorite to buy from this place.  But after the pandemic, they made changes.  They now offer ""extra"" boba and charge extra, which is fine.  But the last couple of times that i ordered avocado with boba, i noticed it's not as sweet anymore.  Are we supposed to request ""add sweet"" if we want the same taste like it was before?",2021-07-16 21:03:38,0.6,0.5
Tn2PQaf1tuRoyjTRqbGK5w,Af1Z4hO-Jif083b5V-SJFA,34Eqv8jXgxg_EEwcsNgeeg,4,2,0,2,"This place is great to grab a healthy, quick bite right by State St in Santa Barbara. Their açaí bowls were huge and super filling and they have a lot of unique smoothie flavors. Also, I tried one of their breakfast bowls and they were great! Definitely a more sophisticated version of your average oatmeal. If I went back, the bowls would definitely be my first choice.",2020-09-26 19:47:25,0.9,0.7
-fp4AzEJ8NdtWW2ps1httg,YrKc7OUjy_4Lt463KDIWvg,PPcz-0UtIJ8O7xDT551y2g,5,1,0,1,I liked Intermezzo. It's small and cozy. It's a casual meeting place. We sat outside and enjoyed the flash fried cauliflower with capers and Parmesan cheese. It was excellent. We also had salads with the pretzel bread. The fresh ahi tuna on the salad was delicious. The service was good and the waitress was helpful. The food is served extremely hot. I would go back.,2014-07-11 12:23:37,0.95,0.9
_KIuOlfAMW6MoKGm2RLBjw,jigIXcrAt3sj_gYgRC0WZg,cBp1fn2LXpSHe4VbTXLYEw,4,2,1,2,"I was hesitant to write such a negative review for a place I've been here dozens of times. I reliably go here for bibimbap but unfortunately, this is happening. I've been here in person before and I loved the decor, miso soup, and selection of sauces. So I decided to order off UberEats. I don't know what happened but my meal was pretty subpar. 
When I order tofu bibimbap, I expect the carrots to be shredded. Instead, they just threw in 4 baby carrots in my dish. That's a little odd. Along with that, the broccoli and cauliflower were just not cooked at all. I could be mistaken but I think those are supposed to be steamed. Lastly, there was no egg, spinach, or cucumber. Those vegetables are advertised in the UberEats selection yet they are not there. This was extremely lackluster.
Not only that, but my friend, who ordered the japchae meal only got 1 baby carrot. If you do not have the proper ingredients, please list it somewhere. Make the menu item invalid. Just don't let me order it only for us to be disappointed. 
I do like this place. I'm sad I had such a bad experience this time around. This experience was 3 stars, but due to my numerous good experiences, I decided to put 4. Hopefully, next time will be better!",2020-06-14 21:53:30,0.5,0.5
Ps8Ecepv7P2G4Akgy9B3uA,ExQv0vWNploqDQD0H9-qXQ,Wndkw2PinAwTgjeUJOTdCg,5,0,0,0,"Reno has lots of coffee shops and they're all great and have different strengths. Old worlds coffee may be the best tasting depending who you ask, but their nitro latte is the best coffee drink in town, and that's a fact. You can google it.
Small interior, loud wood floor and bar, tasty treats, outdoor seating in the summer. You can see Bibo across the street, so if you crave something not on the menu, you could always walk over, but if your already in line, commit gahdammit.",2016-09-23 4:47:52,0.95,0.7
hNNaqb1pRD2WNskDCFqqBQ,6vkLcGPaVewNJAbD053ZvQ,MbzgGsMQpGyVrUJXi_Jw0Q,4,0,0,0,"Food was good a little pricey in my opinion, but the quality was good. Been living in SB for a while and never noticed this place because of its ""hidden"" location next to Casablanca. My wife and I agreed that our favorite part of our experience was the service. Servers were very kind and attentive. The restaurant was also very clean and had a great vibe.
We will definitely visit again!",2015-12-18 6:17:26,0.85,0.9
nVjBRS-SM3Dsq28t63Sm0w,Hq3KhYOeamz-fQ3bJL8BIA,Wndkw2PinAwTgjeUJOTdCg,3,0,0,0,"Man I just can't give more than three stars. The service was good, the pastries were excellent, but the actual coffees weren't anything to write home about. I had a vanilla latte that wasn't all that good. My fiancé had the sage infused maple latte that tasted like the inside of a thanksgiving turkey's asshole. I really wanted so much more from this place. Maybe we'll try again.",2021-01-02 21:12:05,0.7,0.8
Ows4SP-i2zPZh_YlvMfNFQ,gigJOyrLSOOegtUg8IzHwQ,7YiLEuHuUONZrMPT0OxXUQ,1,1,2,0,WORST PLACE EVER! DRUG NEEDLES IN BATHROOM. Horrible place! So dirty! Tables falling a part. We took our kids. OMG i didn't even want them to touch anything.. Felt like we were gonna catch a disease there. The employees do not even care. So many people on drugs and even the workers look like it too. Do not go there! Do not take your kids!,2018-02-08 18:49:12,0.1,0.1
zCV2GNOZX8o3PGTXZ_zdfg,UGNnY1k2afRyhzPGzWgZRA,34Eqv8jXgxg_EEwcsNgeeg,5,0,0,0,BEST ACAI BOWLS AND SMOOTHIES!!! Seriously obsessed with this place and used to come at least 4 times a week when I lived in SB.,2013-11-25 19:25:33,1,1
F5dIU5yfu_hxnrktW8FOgg,6eC7gGEMbE9hVLMRsP-cZw,34Eqv8jXgxg_EEwcsNgeeg,4,0,0,0,"I'm a bit of an acai bowl snob, had some great ones - these are right up there. 

Usually a bit if a line and wait but only because these are legit.",2015-04-05 18:47:17,0.95,0.85
MpOHZ6n_0adruTkuC_5C6A,BUKjX1nSmMLVjhGfR4u_HA,CPFKi2lZJazP6IdtCdDDyg,5,2,0,0,"Coffeebar Reno is a staple of my visit, multiple times whenever I'm in Reno.  
I love the location, on a quiet street with a couple tables outside.  The staff, they're all great.  The style of the shop is amazing - and their scones are some of the best I've had.  I love their latte's... can you tell, I'm in love with this place?
If you're in Reno - avoid the usual suspects (Starbucks, Peet's, etc) and give this local gem a try.  You will not be disappointed!",2014-06-19 0:08:36,0.95,0.95
kUvootKaB30JxBmTXb_yVw,vHc-UrI9yfL_pnnc6nJtyQ,cBp1fn2LXpSHe4VbTXLYEw,5,32,7,25,"Ya learn something new everyday. Today I actually learned several things, all during my lunch at Bab Cafe!
First, I learned that Bab Cafe is owned by some experienced restaurant professionals. Jae runs the front of the house while JJ is in the kitchen. They're supported by an eager and passionate team of wonderful people who want to share their cuisine with you.
Their experience shows in everything at Bab Cafe, from the branded eco friendly sporks and bowls, to the design of the menu and restaurant, to the operation, service and overall guest experience. They are even so thoughtful to offer guidance on the amount of sauce they recommend for each menu item! It's all so well thought out and the final product is a great product and great guest experience. 
Today I also learned that Bab means rice.
Then I learned that Bibimbab means mixed rice! 
This whole time I'd thought Bibimbab was that Korean dish served in the hot clay pot with the crispy rice at the bottom! Turns out that's Torsol Bibimbab, a more formal version of the dishes they serve here!
Lastly I learned that Koreans don't consider it a meal if it doesn't have Bab aka rice! So while Bab Cafe is more than happy to accommodate all sorts of guest requests, including riceless bowls, they'd really request you try their bowls as they've designed them. 
Today we did just that, along with Korean style maki rolls (super tasty), japchae, house kimchi, and their Korean Fried Chicken Wings (Damn!!!) and I can't wait to go back!",2017-05-10 3:19:59,1,1
LzcCNbrt3s5PY3mGBnQYHg,Wv4_0LxPjB6E3Q7kVRs3dg,mcr1lAEdvGLMJhuPwI3I2A,2,1,0,0,"Nice setting, authentic, delicious food. 2 stars for the service. We were seated & ignored for 10 minutes.",2015-08-30 4:04:26,1,0.2
